title,category,sub category
ඇල්ල ගෙස්ට්හවුස් හි සංචාරකයෙකු දූෂණය කිරීම හිමිකරු අත්අඩංගුවට ගැනීම,CrimeAndJustice,CrimeReport
ව්යාජ පොහොර වංචාව අනුරාධපුර ගොවීන්ට පහර දෙයි,CrimeAndJustice,CrimeReport
මත්ද්රව්ය බිංදු සඳහා ඩ්රෝන යානා භාවිතා කළ කල්ලියක් අත්අඩංගුවට ගැනීම,CrimeAndJustice,CrimeReport
ගාල්ල කොටුවෙන් සොරකම් කරන ලද ඓතිහාසික කාලතුවක්කුව,CrimeAndJustice,CrimeReport
කර්මාන්තශාලා පිපිරීමකින්  දෙනෙකු මිය යයි නොසැලකිලිමත්කම පිළිබඳ චෝදනා,CrimeAndJustice,CrimeReport
දේශපාලකයෙකුගේ පුත්රයා විසින් මෙහෙයවන ලද කෝල් ගර්ල් ජාවාරම හෙළිදරව් වේ,CrimeAndJustice,CrimeReport
හින්දු කෝවිල් ප්රහාරයේදී පූජනීය ගවයින්ට වස දමා ඇත,CrimeAndJustice,CrimeReport
කොළඹ තදාසන්න ප්රදේශයේ භූගත කැසිනෝ ශාලාවක් පොලිසිය සොයා ගනී,CrimeAndJustice,CrimeReport
උතුරු පළාත් වැටලීම් වලදී නීති විරෝධී ගිනි අවි  ක් අත්අඩංගුවට ගනු ලැබේ,CrimeAndJustice,CrimeReport
ව්යාජ උපාධි අන්තර්ජාලය හරහා විකිණීම සම්බන්ධයෙන් ප්රධාන විධායක නිලධාරියා අත්අඩංගුවට ගනු ලැබේ,CrimeAndJustice,CrimeReport
දෙහිවල සිංහ පැටවුන් ජාවාරමේ මෙහෙයුම අසාර්ථක විය,CrimeAndJustice,CrimeReport
බස් සංහාරය කල්ලි පළිගැනීමේ ප්රහාරයකින්  දෙනෙකු වෙඩි තබා ඝාතනය කරන ලදී,CrimeAndJustice,CrimeReport
කොළඹේ යෙදුම් පාදක සේවාව සම්බන්ධයෙන් කුලී රථ රියදුරන් කැරලි ගැසූහ,CrimeAndJustice,CrimeReport
යෝග පැදුරු නැව්ගත කිරීමේදී සඟවා තිබූ කොකේන් බාධා කරනු ලැබේ,CrimeAndJustice,CrimeReport
සිසුන්ට අතවර කිරීම සම්බන්ධයෙන් විශ්ව විද්යාල කථිකාචාර්යවරයෙකු අත්අඩංගුවට ගනු ලැබේ,CrimeAndJustice,CrimeReport
පේරාදෙණිය පුස්තකාලයෙන් පැරණි අත්පිටපත් සොරකම් කරන ලදී,CrimeAndJustice,CrimeReport
වැටුප් ආරවුලක් හේතුවෙන් කර්මාන්තශාලා සේවකයින් ප්රාණ ඇපයට ගනු ලැබේ,CrimeAndJustice,CrimeReport
දක්ෂිණ අධිවේගී මාර්ගයේ නීති විරෝධී ධාවන තරඟ සඳහා පොලිසිය පියවර ගනී,CrimeAndJustice,CrimeReport
හොරණ සුසාන භූමිය අපවිත්ර කර ඇත සොහොන්  ක් විනාශ කර ඇත,CrimeAndJustice,CrimeReport
කොළඹ මහල් නිවාසයෙන් ක්රියාත්මක වන  ප්රචාරක කුටිය,CrimeAndJustice,CrimeReport
මහාධිකරණයෙන් හිටපු අමාත්යවරයාට වසර  ක සිර දඬුවමක්,CrimeAndJustice,CourtsAndInvestigation
මහ බැංකු බැඳුම්කර වංචාව වසන් කිරීම සම්බන්ධයෙන්  විමර්ශනයක් ආරම්භ කරයි,CrimeAndJustice,CourtsAndInvestigation
පෝර්ට් සිටි කැසිනෝ නීති සම්පාදනයට එරෙහිව ශ්රේෂ්ඨාධිකරණ තීන්දු,CrimeAndJustice,CourtsAndInvestigation
පාස්කු ප්රහාරයේ මහමොළකරුට ඇප ලබා දීම ප්රතික්ෂේප කරන මහේස්ත්රාත්වරයා,CrimeAndJustice,CourtsAndInvestigation
දූෂණ විරෝධී අධිකරණ ප්රතිසංස්කරණයක් සඳහා අධිකරණ කොමිසම නිර්දේශ කරයි,CrimeAndJustice,CourtsAndInvestigation
ඉහළ පෙළේ මිනීමැරුම් නඩු විභාගයකින් මන්ත්රීවරයා නිදහස් කරයි,CrimeAndJustice,CourtsAndInvestigation
යුද කාලීන පැහැරගැනීම් සම්බන්ධයෙන් චෝදනා ලැබ සිටින හිටපු නාවික හමුදාපතිවරයා,CrimeAndJustice,CourtsAndInvestigation
වැරදි ලෙස රඳවාගෙන සිටින මාධ්යවේදියාට වන්දි ගෙවීමට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අත්හිටුවීමේ මරණ නඩුවේ පොලිස් වසන් කිරීම පිළිබඳව  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ නාගරික මුඩුක්කු කඩා දැමීම ශ්රේෂ්ඨාධිකරණය නතර කරයි,CrimeAndJustice,CourtsAndInvestigation
පලාගිය ධන කුවේරයෙකු අත්අඩංගුවට ගැනීමේ වරෙන්තුවක් මහේස්ත්රාත්වරයා නිකුත් කරයි,CrimeAndJustice,CourtsAndInvestigation
 ත්රස්ත මූල්ය ජාලය සඳහා මහාධිකරණ නඩු විභාගය ආරම්භ වේ,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ පනත් කෙටුම්පත අතථ්ය අධිකරණ විභාග යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
අල්ලස් යෝජනා ක්රමය සම්බන්ධයෙන් හිටපු රේගු අධ්යක්ෂවරයා සිරගත කෙරේ,CrimeAndJustice,CourtsAndInvestigation
රාජ්ය රෝහල් ටෙන්ඩර් වංචාවේ වෛද්ය මාෆියාව පිළිබඳව  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
ශ්රේෂ්ඨාධිකරණය තොරතුරු දැනගැනීමේ අයිතිය තහවුරු කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ මහේස්ත්රාත්වරයා ඉහළ පෙළේ ඉඩම් නඩුවෙන් ඉවත් වේ,CrimeAndJustice,CourtsAndInvestigation
වසර ක නඩු විභාගයකින් පසු අධිකරණය මත්ද්රව්ය ජාවාරම්කරුට මරණ දඬුවම නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
වනජීවී අභයභූමි ඉඩම් අත්පත් කර ගැනීමේ නඩුවේ හිටපු මන්ත්රීවරයෙකු  අත්අඩංගුවට ගනී,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසමේ පරීක්ෂණ ප්රමාද වූ යුක්තිය පසිඳලීමේ ක්රමය,CrimeAndJustice,CourtsAndInvestigation
ශිෂ්ය විරෝධතා නායකයින්ට මහාධිකරණය ඇප ලබා දෙයි,CrimeAndJustice,CourtsAndInvestigation
ක්රීඩාංගන දූෂණ සම්බන්ධයෙන් හිටපු ක්රීඩා අමාත්යවරයාට චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
විල්පත්තුවේ පරිසර ආරක්ෂාව පිළිබඳ ශ්රේෂ්ඨාධිකරණ නියෝග,CrimeAndJustice,CourtsAndInvestigation
මාධ්යවේදී ලසන්තගේ ඝාතනය සම්බන්ධයෙන් නව පරීක්ෂණයක් පැවැත්වීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
ජාතික ක්රිකට් කණ්ඩායමේ තරඟ පාවාදීම සම්බන්ධයෙන්  විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
පොලිස් කෲරත්වයට ගොදුරු වූවන්ට අධිකරණ සම්මාන වාර්තාගත හානි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ අත්අඩංගුවට ගැනීම් සඳහා අනිවාර්ය ශරීර කැමරා,CrimeAndJustice,CourtsAndInvestigation
ඉහළ පෙළේ දික්කසාද නඩුව දේශපාලන රාජවංශ රහස් හෙළි කරයි,CrimeAndJustice,CourtsAndInvestigation
රාජ්ය තාන්ත්රික ගමන් බලපත්ර වංචාව සම්බන්ධයෙන් චෝදනා ලැබ සිටින හිටපු තානාපතිවරයා,CrimeAndJustice,CourtsAndInvestigation
මන්නාරමේ අදානි සුළං බල ව්යාපෘතිය ශ්රේෂ්ඨාධිකරණය නතර කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ පාතාල ලොක්කා සඳහා රක්ෂිත බන්ධනාගාරය දීර්ඝ කරයි,CrimeAndJustice,CourtsAndInvestigation
අගවිනිසුරුවරයාගේ නිවසේ නීති විරෝධී වැලි කැණීම් සම්බන්ධයෙන්  පරීක්ෂණ උපන් නගරය,CrimeAndJustice,CourtsAndInvestigation
සොරකම් කළ ඉඩම් යුද සරණාගතයින්ට ආපසු ලබා දීමට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසම ඇප නීති සංශෝධන නිර්දේශ කරයි,CrimeAndJustice,CourtsAndInvestigation
මහාධිකරණ නඩු විභාගය රාජ්ය අමාත්යවරයාට දූෂණ චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
හිටපු අගවිනිසුරුවරයාගේ පුත්රයාට බලපෑම් කිරීම සම්බන්ධයෙන් විමර්ශනය කර ඇත,CrimeAndJustice,CourtsAndInvestigation
බලහත්කාරයෙන් ආදාහනය කිරීමේ ප්රතිපත්තියට එරෙහිව ශ්රේෂ්ඨාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
මහේස්ත්රාත්වරයා පොලිස් ප්රධානියාට අපහාස කිරීමේ නොතීසි නිකුත් කරයි,CrimeAndJustice,CourtsAndInvestigation
වෛද්ය පීඨයේ විභාග ප්රශ්න පත්ර කාන්දුව සම්බන්ධයෙන්  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ මගින් මිනිස් ජාවාරම්කරුවන්ට ජීවිතාන්තය දක්වා සිර දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ මගින් ප්රජා සේවා දඬුවම් යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
ඇවන්ගාඩ් දූෂණ නඩු විභාගය කල් දමයි,CrimeAndJustice,CourtsAndInvestigation
 ප්රසම්පාදන වංචාව සම්බන්ධයෙන් චෝදනා ලැබ සිටින හිටපු සෞඛ්ය අමාත්යවරයාට මහාධිකරණය විසින් තනි භාවිත ප්ලාස්ටික් තහනම් කිරීම තහවුරු කරයි,CrimeAndJustice,CourtsAndInvestigation
විනිසුරුවරයාගේ අල්ලස් චෝදනා සම්බන්ධයෙන් විමර්ශනය කිරීමට මහේස්ත්රාත් නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
උපාධි වංචා නඩුවේදී  විශ්වවිද්යාල කුලපති අත්අඩංගුවට ගනී,CrimeAndJustice,CourtsAndInvestigation
දුරකථන ටැප් සඳහා පොලිසිය වරෙන්තු ලබා ගත යුතු බවට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසම සාක්ෂිකරුවන් ආරක්ෂා කිරීමේ වැඩසටහනක් යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
ඉහළ අධිකරණ නඩු විභාගය බෞද්ධ භික්ෂුවකට වෛරී ප්රකාශ චෝදනා,CrimeAndJustice,CourtsAndInvestigation
හිටපු එල්ටීටීඊ අණදෙන නිලධාරියාට යුද අපරාධ චෝදනා,CrimeAndJustice,CourtsAndInvestigation
පන්සල අසල අනවසර ඉදිකිරීම් ශ්රේෂ්ඨාධිකරණය නවතා දමයි,CrimeAndJustice,CourtsAndInvestigation
කර්තෘට එරෙහි අපහාස නඩුව මහේස්ත්රාත්වරයා ප්රතික්ෂේප කරයි,CrimeAndJustice,CourtsAndInvestigation
රාජ්ය සංස්ථාවල අවතාර සේවකයින් විමර්ශනය කරන ,CrimeAndJustice,CourtsAndInvestigation
වධහිංසාවට ලක්වූ සිරකරුට අධිකරණය වන්දි ප්රදානය කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ ස්ත්රී පුරුෂ භාවය මත පදනම් වූ ප්රචණ්ඩත්වය සඳහා විශේෂ අධිකරණ,CrimeAndJustice,CourtsAndInvestigation
මාධ්යවේදී ප්රහාරයේ හිටපු හමුදා නිලධාරියෙකුට මහාධිකරණයෙන් වන්දි ප්රදානය කෙරේ,CrimeAndJustice,CourtsAndInvestigation
හිටපු පළාත් ආණ්ඩුකාරවරයාට අරමුදල් අනිසි ලෙස භාවිතා කිරීම සම්බන්ධයෙන් චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
විරෝධතා දැක්වීමේ අයිතිය සම්බන්ධයෙන් ශ්රේෂ්ඨාධිකරණය තීන්දු කරයි,CrimeAndJustice,CourtsAndInvestigation
ඓතිහාසික කොළඹ ගොඩනැගිල්ල කඩා දැමීම මහේස්ත්රාත්වරයා විසින් වළක්වයි,CrimeAndJustice,CourtsAndInvestigation
ව්යාජ කොවිඩ් පරීක්ෂණ සහතිකයක් නිකුත් කිරීම සම්බන්ධයෙන්  විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
අන්තර්ජාල වංචාවකට වසර  ක සිර දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසම අධිකරණ පත්වීම් ප්රතිසංස්කරණ නිර්දේශ කරයි,CrimeAndJustice,CourtsAndInvestigation
මාරාන්තික වෙඩි තැබීමේ නඩුවෙන් පොලිසිය නිදහස් කිරීමට මහාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
හිටපු අමාත්යවරයාගේ පුත්රයා මුදල් විශුද්ධිකරණය සම්බන්ධයෙන් අත්අඩංගුවට ගෙන ඇත,CrimeAndJustice,CourtsAndInvestigation
වනජීවී රක්ෂිතය අසල එතනෝල් කර්මාන්ත ශාලාව ශ්රේෂ්ඨාධිකරණය විසින් අත්හිටුවයි,CrimeAndJustice,CourtsAndInvestigation
මහා ස්ත්රී දූෂණ නඩුවේ මහේස්ත්රාත්වරයා විසින් නැවත විභාග කිරීමට නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
නීති විරෝධී වකුගඩු බද්ධ කිරීමක් සම්බන්ධයෙන්  විමර්ශන සිදු කරයි ජාලය,CrimeAndJustice,CourtsAndInvestigation
පාස්කු ප්රහාරයේ වින්දිතයින් සඳහා වන්දි ලබා දීම සඳහා අධිකරණ නීති,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ මගින් ඩිජිටල් සාක්ෂි ප්රමිතීන් යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
මහාධිකරණ නඩු විභාගය බදු පැහැර හැරීමේ චෝදනාවට ලක්වූ ව්යාපාරිකයා,CrimeAndJustice,CourtsAndInvestigation
සාක්ෂි විකෘති කිරීමේ චෝදනාවට ලක්වූ හිටපු නියෝජ්ය පොලිස්පතිවරයා,CrimeAndJustice,CourtsAndInvestigation
වෙරළ සංරක්ෂණ නීති ශ්රේෂ්ඨාධිකරණය අනුමත කරයි,CrimeAndJustice,CourtsAndInvestigation
හිටපු ජනාධිපතිවරයාගේ සහෝදරයාට මහේස්ත්රාත්වරයා විසින් සංචාරක තහනම දීර්ඝ කරයි,CrimeAndJustice,CourtsAndInvestigation
විදේශ රැකියා කාර්යාංශයේ දූෂණ සම්බන්ධයෙන්  විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
කසළ කොන්ත්රාත්තුවේ බද්ධ කිරීම සම්බන්ධයෙන් හිටපු නගරාධිපතිවරයාට අධිකරණය විසින් දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසම නඩු පවරන ලද අර්බුදය විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
පොලිස් අක්රියතාවයට එරෙහිව  පෙත්සම මහාධිකරණය පිළිගනී,CrimeAndJustice,CourtsAndInvestigation
සොරකමක් සම්බන්ධයෙන් හිටපු නීතිපති කාර්යාලයේ කාර්ය මණ්ඩලය අත්අඩංගුවට ගනු ලැබේ,CrimeAndJustice,CourtsAndInvestigation
ආගමික පරිවර්තනය තහනම් කිරීම පිළිබඳ ශ්රේෂ්ඨාධිකරණ නීති,CrimeAndJustice,CourtsAndInvestigation
නීති විරෝධී කැණීම් මෙහෙයුම නතර කිරීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
සුඛෝපභෝගී වාහන ආනයන වංචාවක් පිළිබඳව  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
නීති විරෝධී ඉඩම් අත්පත් කර ගැනීම සඳහා අධිකරණය විසින් වන්දි ප්රදානය කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ අනිවාර්ය දඬුවම් නියම කිරීමේ මාර්ගෝපදේශ,CrimeAndJustice,CourtsAndInvestigation
පාර්ලිමේන්තුවට අපහාස කිරීමේ නඩුවේදී හිටපු අගවිනිසුරුවරයාට මහාධිකරණය විසින් දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
හිටපු අමාත්යාංශ ලේකම් පෙළපොත් අපකීර්තියට චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
ශ්රේෂ්ඨාධිකරණය ඇඩම්ස් පීක් බෆර් කලාපයේ පතල් කැණීම නවතා දමයි,CrimeAndJustice,CourtsAndInvestigation
පාර්ලිමේන්තු මන්ත්රීවරයෙකු පලා යාම සඳහා මහේස්ත්රාත්වරයා වරෙන්තුවක් නිකුත් කරයි,CrimeAndJustice,CourtsAndInvestigation
මැතිවරණ වංචා චෝදනා සම්බන්ධයෙන්  විමර්ශන,CrimeAndJustice,CourtsAndInvestigation
සැක සහිත භාරකාර මරණයක් සම්බන්ධයෙන් අධිකරණය නව පරීක්ෂණයක් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ කොමිසම අධිකරණ නවීකරණය නිර්දේශ කරයි,CrimeAndJustice,CourtsAndInvestigation
මහාධිකරණ නඩු විභාගය විශ්වවිද්යාල රෙක්ටර් ලිංගික හිරිහැර චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
හිටපු තානාපතිවරයාගේ බිරිඳට මිනිස් ජාවාරම සම්බන්ධයෙන් චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
ළමා විවාහ ව්යතිරේකවලට එරෙහිව ශ්රේෂ්ඨාධිකරණ නීති,CrimeAndJustice,CourtsAndInvestigation
දූෂණ විරෝධී ක්රියාකාරිනියකට එරෙහි නඩුව මහේස්ත්රාත්වරයා ප්රතික්ෂේප කරයි,CrimeAndJustice,CourtsAndInvestigation
 ව්යාජ කාබනික පොහොර අපකීර්තිය විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
ව්යාජ හමුවීමේ නඩුවකදී පොලිස් නිලධාරීන්ට අධිකරණය දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ මගින් කේවල් කිරීමේ ක්රමයට අභියාචනා ඉදිරිපත් කිරීමට යෝජනා කරයි,CrimeAndJustice,CourtsAndInvestigation
මහාධිකරණය මූලික අයිතිවාසිකම් පෙත්සම කල් තබයි,CrimeAndJustice,CourtsAndInvestigation
මිග් ගනුදෙනු සෝලිය සම්බන්ධයෙන් හිටපු ආරක්ෂක ලේකම්ට චෝදනා එල්ල වී ඇත,CrimeAndJustice,CourtsAndInvestigation
අල්ලස් කොමිසමේ ස්වාධීනත්වය ශ්රේෂ්ඨාධිකරණය තහවුරු කරයි,CrimeAndJustice,CourtsAndInvestigation
නකල්ස් සංරක්ෂණ ප්රදේශයේ නීතිවිරෝධී කැණීම් නතර කිරීමට අධිකරණ නියෝග,CrimeAndJustice,CourtsAndInvestigation
ලංකා රුපියල් බිලියන  ක ඖෂධ ටෙන්ඩර් වංචාව සම්බන්ධයෙන් නිලධාරීන්  දෙනෙකුට නීතිපතිවරයා චෝදනා කරයි,CrimeAndJustice,CourtsAndInvestigation
ඇප ප්රතිසංස්කරණ යටතේ ශිෂ්ය ක්රියාකාරීන් නිදහස් කිරීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
මූල්ය අක්රමිකතා නඩුවේදී කොළඹ අගරදගුරුතුමාගේ සහායකයා  විසින් රඳවා තබා ගනී,CrimeAndJustice,CourtsAndInvestigation
සියලුම අධිකරණවල සංඥා භාෂා පරිවර්තකයින්ට ශ්රේෂ්ඨාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
යුදයෙන් ආබාධිත වූ සිවිල් වැසියන් සඳහා වන්දි ගෙවීමට මානව හිමිකම් අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
නීතිවිරෝධී ට්රෝලර් බලපත්ර ලබා දීම සම්බන්ධයෙන් ධීවර අමාත්යවරයාට මහාධිකරණය විසින් වරදකරුවන් කරනු ලැබේ,CrimeAndJustice,CourtsAndInvestigation
මහ බැංකු බෝම්බ ප්රහාරය සම්බන්ධයෙන් හිටපු අගමැතිට එරෙහි චෝදනා නීතිපතිවරයා ඉවත් කරයි,CrimeAndJustice,CourtsAndInvestigation
නීතිපති දෙපාර්තමේන්තුවේ ලිංගික හිරිහැර සම්බන්ධයෙන් අධිකරණ කමිටුව විමර්ශන සිදු කරයි,CrimeAndJustice,CourtsAndInvestigation
සිංහේල් අන්තවාදී කණ්ඩායමට එරෙහි තහනම කොළඹ මහේස්ත්රාත්වරයා දීර්ඝ කරයි,CrimeAndJustice,CourtsAndInvestigation
මුදල් විශුද්ධිකරණ නඩුවේදී හිටපු අගරදගුරුතුමාගේ පුත්රයා අත්අඩංගුවට ගැනීමට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
වරාය ගනුදෙනුව සම්බන්ධයෙන් කාන්දු වූ කැබිනට් ලේඛන  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිවේගී මාර්ගය සඳහා බලහත්කාරයෙන් ඉඩම් අත්පත් කර ගැනීමට එරෙහිව ශ්රේෂ්ඨාධිකරණ නියෝග,CrimeAndJustice,CourtsAndInvestigation
නීතිපතිවරයා ඓතිහාසික ගොනු කරයි ගල් අඟුරු බලාගාරයට එරෙහි දේශගුණික නඩුව,CrimeAndJustice,CourtsAndInvestigation
නීති විරෝධී ස්ත්රී පුරුෂ භාවය අනුව ගබ්සා කිරීම් සම්බන්ධයෙන් මහාධිකරණය වෛද්යවරයාට දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
ඉහළ පෙළේ මිනීමැරුම් නඩු විභාගයකදී සාක්ෂිකරුට ආරක්ෂාව සැපයීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ පාර්ලිමේන්තුව දුරස්ථ සාක්ෂි පද්ධතිය අනුමත කරයි,CrimeAndJustice,CourtsAndInvestigation
කසළ කළමනාකරණ දූෂණය සම්බන්ධයෙන් කොළඹ නගරාධිපතිවරයා  අත්අඩංගුවට ගනී,CrimeAndJustice,CourtsAndInvestigation
සියලුම පොලිස් ප්රශ්න කිරීමේ කාමරවල  සවි කිරීමට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අලි ජාවාරම සම්බන්ධයෙන් බෞද්ධ භික්ෂුවකට එරෙහි නඩුව නීතිපතිවරයා ඉල්ලා අස්කර ගනී,CrimeAndJustice,CourtsAndInvestigation
කොළඹ අවුරුදු ක් පැරණි වෙළඳපොළ කඩා දැමීම ශ්රේෂ්ඨාධිකරණය නතර කරයි,CrimeAndJustice,CourtsAndInvestigation
උතුරේ අතුරුදහන් වීම් සම්බන්ධයෙන් මානව හිමිකම් කොමිසම හමුදාවට නඩු පවරයි,CrimeAndJustice,CourtsAndInvestigation
වාණිජ ආදේශක ගැබ් ගැනීම තහනම් කිරීම මහාධිකරණය තහවුරු කරයි,CrimeAndJustice,CourtsAndInvestigation
විදේශ ගමන් බලපත්ර අල්ලස් වංචාව සම්බන්ධයෙන් රාජ්ය සේවකයින්  දෙනෙකුට නීතිපතිවරයා චෝදනා කරයි,CrimeAndJustice,CourtsAndInvestigation
බාල වරදකරුවෙකුට මානසික සෞඛ්ය ප්රතිකාර ලබා දීමට මහේස්ත්රාත්වරයා නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
දේශපාලන ඝාතන සම්බන්ධයෙන්  විමර්ශන කාන්දු වූ බුද්ධි ලිපිගොනු,CrimeAndJustice,CourtsAndInvestigation
පොලිසිය අත්අඩංගුවට ගත් විරෝධතා උපකරණ ආපසු ලබා දිය යුතු බවට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
නීතිඥයින් අතර ව්යාජ උපාධි වංචා අධිකරණ කොමිසම හෙළි කරයි,CrimeAndJustice,CourtsAndInvestigation
කොළඹ මහාධිකරණය ඔක්සිජන් සිලින්ඩර වංචාව සම්බන්ධයෙන් හිටපු සෞඛ්ය නිලධාරියෙකු වරදකරු කරයි,CrimeAndJustice,CourtsAndInvestigation
ධීවර ඝාතනය සම්බන්ධයෙන් නාවික නිලධාරීන් නිදහස් කිරීම සම්බන්ධයෙන් නීතිපතිවරයා අභියාචනයක් ඉදිරිපත් කරයි,CrimeAndJustice,CourtsAndInvestigation
වසර  ක් වැරදි ලෙස සිරගත කරන ලද පුද්ගලයෙකුට වන්දි ගෙවීමට ශ්රේෂ්ඨාධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණයට අපහාස කිරීම සම්බන්ධයෙන් ටික්ටොක් බලපෑම් කරන්නාට මහේස්ත්රාත්වරයා තහනම් කරයි,CrimeAndJustice,CourtsAndInvestigation
ජාතික ක්රිකට් කණ්ඩායමේ තරඟ පාවාදීම සම්බන්ධයෙන්  විමර්ශනය කරයි,CrimeAndJustice,CourtsAndInvestigation
උතුරේ අතුරුදහන් වූ පවුල්  ක් සඳහා  පරීක්ෂණ සඳහා අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
නිලධාරීන්ට අල්ලස් දීම සම්බන්ධයෙන් චීන සමාගමට එරෙහිව නීතිපතිවරයා චෝදනා ගොනු කරයි,CrimeAndJustice,CourtsAndInvestigation
ඇප නියෝග විකිණීම සම්බන්ධයෙන් හිටපු විනිසුරුවරයෙකුට මහාධිකරණ දඬුවම් නියම කරයි,CrimeAndJustice,CourtsAndInvestigation
අධිකරණ ප්රතිසංස්කරණ විශේෂ දූෂණ විරෝධී අධිකරණයක් ස්ථාපිත කර ඇත,CrimeAndJustice,CourtsAndInvestigation
වීසා වංචා වළල්ල සම්බන්ධයෙන්  හිටපු තානාපතිවරයා අත්අඩංගුවට ගනී,CrimeAndJustice,CourtsAndInvestigation
පාර්ලිමේන්තුවේ සංඥා භාෂාව ලබා දිය යුතු බවට අධිකරණය නියෝග කරයි,CrimeAndJustice,CourtsAndInvestigation
දලිත් පන්සල් ඇතුළුවීම තහනම් කිරීමේ බෞද්ධ භික්ෂූන්ට එරෙහි නඩුව නීතිපතිවරයා විසින් ඉවත් කරයි,CrimeAndJustice,CourtsAndInvestigation
පාරිසරික ගැටළු සම්බන්ධයෙන් නීතිපතිවරයා අදානි සුළං බල ව්යාපෘතිය අත්හිටුවයි,CrimeAndJustice,CourtsAndInvestigation
බන්ධනාගාර වධහිංසා වීඩියෝ සම්බන්ධයෙන් විමර්ශනය කිරීමට මානව හිමිකම් අධිකරණ නියෝග,CrimeAndJustice,CourtsAndInvestigation
